Experiment #,Timestamp,temperature,residence_time,pressure,Measurement,Yield
1,2025-07-03 10:55:16,35.93085973720466,11.834347898661639,3.559382000545539,3.9825679331396433,3.9825679331396433
2,2025-07-03 11:04:26,31.93700315892974,14.458327528535913,2.199949831636006,3.8555905815866844,3.8555905815866844
