Iteration,Timestamp,temperature,residence_time,pressure,Measurement #,Value
0,2025-07-07 12:06:03,60.84443440871049,38.34347898661638,3.559382000545539,1,0.648890913
0,2025-07-07 12:06:03,60.84443440871049,38.34347898661638,3.559382000545539,2,0.629640222
0,2025-07-07 12:06:03,60.84443440871049,38.34347898661638,3.559382000545539,3,0.705842853
0,2025-07-07 12:06:03,60.84443440871049,38.34347898661638,3.559382000545539,4,0.717575252
0,2025-07-07 12:06:03,60.84443440871049,38.34347898661638,3.559382000545539,5,0.716309786
0,2025-07-07 12:21:29,51.858257107591925,64.58327528535912,2.199949831636006,1,0.727321327
0,2025-07-07 12:21:29,51.858257107591925,64.58327528535912,2.199949831636006,2,0.716119528
0,2025-07-07 12:21:29,51.858257107591925,64.58327528535912,2.199949831636006,3,0.712926805
0,2025-07-07 12:37:15,45.66620013846403,53.37086111390219,2.2857336358438816,1,0.743253708
0,2025-07-07 12:37:15,45.66620013846403,53.37086111390219,2.2857336358438816,2,0.743688524
0,2025-07-07 12:37:15,45.66620013846403,53.37086111390219,2.2857336358438816,3,0.741696715
0,2025-07-07 12:45:34,54.289981282698385,25.641157902710027,3.4439975445336497,1,0.732090354
0,2025-07-07 12:45:34,54.289981282698385,25.641157902710027,3.4439975445336497,2,0.744652808
0,2025-07-07 12:45:34,54.289981282698385,25.641157902710027,3.4439975445336497,3,0.746144891
0,2025-07-07 12:54:03,67.23487190570876,20.077876584101432,3.9844231185824355,1,0.759082139
0,2025-07-07 12:54:03,67.23487190570876,20.077876584101432,3.9844231185824355,2,0.767840266
0,2025-07-07 12:54:03,67.23487190570876,20.077876584101432,3.9844231185824355,3,0.762595236
0,2025-07-07 13:13:48,52.786667933247244,81.1653160488281,2.014132610439435,1,0.833996534
0,2025-07-07 13:13:48,52.786667933247244,81.1653160488281,2.014132610439435,2,0.834850132
0,2025-07-07 13:13:48,52.786667933247244,81.1653160488281,2.014132610439435,3,0.827757597
0,2025-07-07 13:40:18,26.03780912686371,72.47746602583894,2.7997219434305114,1,0.806080401
0,2025-07-07 13:40:18,26.03780912686371,72.47746602583894,2.7997219434305114,2,0.806145191
0,2025-07-07 13:40:18,26.03780912686371,72.47746602583894,2.7997219434305114,3,0.806887627
0,2025-07-07 14:01:01,27.099954844612693,117.37555188414593,2.4655426808606085,1,0.846930623
0,2025-07-07 14:01:01,27.099954844612693,117.37555188414593,2.4655426808606085,2,0.838001728
0,2025-07-07 14:01:01,27.099954844612693,117.37555188414593,2.4655426808606085,3,0.837325633
0,2025-07-07 14:17:05,29.077289553976936,81.83860093330874,2.7649239825343255,1,0.794457436
0,2025-07-07 14:17:05,29.077289553976936,81.83860093330874,2.7649239825343255,2,0.802666247
0,2025-07-07 14:17:05,29.077289553976936,81.83860093330874,2.7649239825343255,3,0.793636441
0,2025-07-07 14:40:50,69.24538986130548,66.676289324798,3.7198808134726415,1,0.823679864
0,2025-07-07 14:40:50,69.24538986130548,66.676289324798,3.7198808134726415,2,0.829140902
0,2025-07-07 14:40:50,69.24538986130548,66.676289324798,3.7198808134726415,3,0.834857464
0,2025-07-07 15:06:35,48.11249668846297,87.79109525419179,2.5144278894842613,1,0.825109303
0,2025-07-07 15:06:35,48.11249668846297,87.79109525419179,2.5144278894842613,2,0.831588447
0,2025-07-07 15:06:35,48.11249668846297,87.79109525419179,2.5144278894842613,3,0.83557713
0,2025-07-07 15:34:23,33.310345523289854,119.62259926268938,3.785774171878361,1,0.853992045
0,2025-07-07 15:34:23,33.310345523289854,119.62259926268938,3.785774171878361,2,0.853538811
0,2025-07-07 15:34:23,33.310345523289854,119.62259926268938,3.785774171878361,3,0.854529381
0,2025-07-07 15:50:14,70.0,20.0,3.8278055068477745,1,0.728668332
0,2025-07-07 15:50:14,70.0,20.0,3.8278055068477745,2,0.728668332
0,2025-07-07 15:50:14,70.0,20.0,3.8278055068477745,3,0.735184968
0,2025-07-07 16:06:59,70.0,105.62005661607334,4.0,1,0.839576364
0,2025-07-07 16:06:59,70.0,105.62005661607334,4.0,2,0.849186718
0,2025-07-07 16:06:59,70.0,105.62005661607334,4.0,3,0.846222639
0,2025-07-07 16:25:59,70.0,120.0,4.0,1,0.818970025
0,2025-07-07 16:25:59,70.0,120.0,4.0,2,0.811750412
0,2025-07-07 16:25:59,70.0,120.0,4.0,3,0.817554057
0,2025-07-07 16:43:19,70.0,109.07030260578782,2.0,1,0.8286286
0,2025-07-07 16:43:19,70.0,109.07030260578782,2.0,2,0.828953147
0,2025-07-07 16:43:19,70.0,109.07030260578782,2.0,3,0.829552054
