Iteration,Timestamp,temperature,pressure,residence_time,acid,Measurement #,Value
0,2025-10-13 08:16:21,35.93085973720466,2.366869579732328,3.559382000545539,0.31937003158929744,1,4.0
0,2025-10-13 08:16:21,35.93085973720466,2.366869579732328,3.559382000545539,0.31937003158929744,2,4.0
0,2025-10-13 08:16:21,35.93085973720466,2.366869579732328,3.559382000545539,0.31937003158929744,3,4.0
