Iteration,Timestamp,temperature,pressure,residence_time,Measurement #,Value
0,2025-10-23 14:37:43,43.89628960580699,2.733739159464655,494.25168013092934,1,3.0
0,2025-10-23 14:37:45,37.90550473839461,3.783331011414365,167.9879595926414,1,3.0
0,2025-10-23 14:37:46,33.77746675897602,3.334834444556088,188.57607260253158,1,3.0
0,2025-10-23 14:37:47,39.526654188465585,2.225646316108401,466.5594106880759,1,3.0
0,2025-10-23 14:37:48,48.156581270472515,2.0031150633640573,596.2615484597845,1,3.0
0,2025-10-23 14:37:49,38.5244452888315,4.446612641953124,123.39182650546435,1,3.0
0,2025-10-23 14:37:50,20.691872751242474,4.099098641033557,311.9332664233227,1,3.0
