Time,BKK_P.CURR
09.12.2025 11:57:03.760,  0.0
09.12.2025 11:57:07.760,  0.0
09.12.2025 11:57:11.750,  0.0
09.12.2025 11:57:15.760,  0.0
09.12.2025 11:57:19.760,  0.0
09.12.2025 11:57:23.760,  0.0
09.12.2025 11:57:27.770,  0.0
09.12.2025 11:57:31.760,  0.0
09.12.2025 11:57:35.760,  0.0
09.12.2025 11:57:39.760,  0.0
09.12.2025 11:57:43.770,  0.0
09.12.2025 11:57:47.760,  0.0
09.12.2025 11:57:51.770,  0.0
09.12.2025 11:57:55.760,  0.0
09.12.2025 11:57:59.760,  0.0
09.12.2025 11:58:03.760,  0.0
09.12.2025 11:58:07.770,  0.0
09.12.2025 11:58:11.770,  0.0
09.12.2025 11:58:15.770,  0.0
09.12.2025 11:58:19.771,  0.0
09.12.2025 11:58:23.770,  0.0
09.12.2025 11:58:27.770,  0.0
09.12.2025 11:58:31.760,  0.0
09.12.2025 11:58:35.771,  0.0
09.12.2025 11:58:39.771,  0.0
09.12.2025 11:58:43.760,  0.0
09.12.2025 11:58:47.760,  0.0
09.12.2025 11:58:51.770,  0.0
09.12.2025 11:58:55.771,  0.0
09.12.2025 11:58:59.760,  0.0
09.12.2025 11:59:03.860,  0.0
09.12.2025 11:59:07.771,  0.0
09.12.2025 11:59:11.760,  0.0
09.12.2025 11:59:15.780,  0.0
09.12.2025 11:59:19.781,  0.0
09.12.2025 11:59:23.770,  0.0
09.12.2025 11:59:27.780,  0.0
09.12.2025 11:59:31.780,  0.0
09.12.2025 11:59:35.780,  0.0
09.12.2025 11:59:39.781,  0.0
09.12.2025 11:59:43.780,  0.0
09.12.2025 11:59:47.780,  0.0
09.12.2025 11:59:51.770,  0.0
09.12.2025 11:59:55.780,  0.0
09.12.2025 11:59:59.780,  0.0
09.12.2025 12:00:03.770,  0.0
09.12.2025 12:00:07.798,  0.0
09.12.2025 12:00:11.808,  0.0
09.12.2025 12:00:15.798,  0.0
09.12.2025 12:00:19.808,  0.0
09.12.2025 12:00:23.818,  0.0
09.12.2025 12:00:27.828,  0.0
09.12.2025 12:00:31.828,  0.0
09.12.2025 12:00:35.828,  0.0
09.12.2025 12:00:39.848,  0.0
09.12.2025 12:00:43.838,  0.0
09.12.2025 12:00:47.848,  0.0
09.12.2025 12:00:51.848,  0.0
09.12.2025 12:00:55.858,  0.0
09.12.2025 12:00:59.858,  0.0
09.12.2025 12:01:03.858,  0.0
09.12.2025 12:01:07.858,  0.0
09.12.2025 12:01:11.858,  0.0
09.12.2025 12:01:15.848,  0.0
09.12.2025 12:01:19.858,  0.0
09.12.2025 12:01:23.858,  0.0
09.12.2025 12:01:27.848,  0.0
09.12.2025 12:01:31.859,  0.0
09.12.2025 12:01:35.858,  0.0
09.12.2025 12:01:39.858,  0.0
09.12.2025 12:01:43.858,  0.0
09.12.2025 12:01:47.858,  0.0
09.12.2025 12:01:51.858,  0.0
09.12.2025 12:01:55.848,  0.0
09.12.2025 12:01:59.858,  0.0
09.12.2025 12:02:03.859,  0.0
09.12.2025 12:02:07.848,  0.0
09.12.2025 12:02:11.858,  0.0
09.12.2025 12:02:15.858,  0.0
09.12.2025 12:02:19.848,  0.0
09.12.2025 12:02:23.858,  0.0
09.12.2025 12:02:27.858,  0.0
09.12.2025 12:02:31.858,  0.0
09.12.2025 12:02:35.848,  0.0
09.12.2025 12:02:39.858,  0.0
09.12.2025 12:02:43.848,  0.0
09.12.2025 12:02:47.858,  0.0
09.12.2025 12:02:51.859,  0.0
09.12.2025 12:02:55.858,  0.0
09.12.2025 12:02:59.848,  0.0
09.12.2025 12:03:03.848,  0.0
09.12.2025 12:03:07.848,  0.0
09.12.2025 12:03:11.858,  0.0
09.12.2025 12:03:15.858,  0.0
09.12.2025 12:03:19.848,  0.0
09.12.2025 12:03:23.848,  0.0
09.12.2025 12:03:27.848,  0.0
09.12.2025 12:03:31.848,  0.0
09.12.2025 12:03:35.859,  0.0
09.12.2025 12:03:39.848,  0.0
09.12.2025 12:03:43.858,  0.0
09.12.2025 12:03:47.848,  0.0
09.12.2025 12:03:51.859,  0.0
09.12.2025 12:03:55.848,  0.0
09.12.2025 12:03:59.848,  0.0
09.12.2025 12:04:03.858,  0.0
09.12.2025 12:04:07.859,  0.0
09.12.2025 12:04:11.858,  0.0
09.12.2025 12:04:15.859,  0.0
09.12.2025 12:04:19.948,  0.0
09.12.2025 12:04:23.858,  0.0
09.12.2025 12:04:27.848,  0.0
09.12.2025 12:04:31.858,  0.0
09.12.2025 12:04:35.848,  0.0
09.12.2025 12:04:39.858,  0.0
09.12.2025 12:04:43.858,  0.0
09.12.2025 12:20:53.236,  0.0
09.12.2025 12:20:58.026,  0.0
09.12.2025 12:21:02.036,  0.0
09.12.2025 12:21:06.026,  0.0
09.12.2025 12:21:10.036,  0.0
09.12.2025 12:21:14.036,  0.0
09.12.2025 12:21:18.026,  0.0
09.12.2025 12:21:22.036,  0.0
09.12.2025 12:21:26.026,  0.0
09.12.2025 12:21:30.037,  0.0
09.12.2025 12:21:34.036,  0.0
09.12.2025 12:21:38.036,  0.0
09.12.2025 12:21:42.026,  0.0
09.12.2025 12:21:46.036,  0.0
09.12.2025 12:21:50.036,  0.0
09.12.2025 12:21:54.046,  0.0
09.12.2025 12:21:58.036,  0.0
09.12.2025 12:22:02.046,  0.0
09.12.2025 12:22:06.046,  0.0
09.12.2025 12:22:10.036,  0.0
09.12.2025 12:22:14.046,  0.0
09.12.2025 12:22:18.036,  0.0
09.12.2025 12:22:22.046,  0.0
09.12.2025 12:22:26.047,  0.0
09.12.2025 12:22:30.036,  0.0
09.12.2025 12:22:34.046,  0.0
09.12.2025 12:22:38.036,  0.0
09.12.2025 12:22:42.036,  0.0
09.12.2025 12:22:46.046,  0.0
09.12.2025 12:22:50.036,  0.0
09.12.2025 12:22:54.046,  0.0
09.12.2025 12:22:58.046,  0.0
09.12.2025 12:23:02.036,  0.0
09.12.2025 12:23:06.046,  0.0
09.12.2025 12:23:10.036,  0.0
09.12.2025 12:23:14.046,  0.0
09.12.2025 12:23:18.046,  0.0
09.12.2025 12:23:22.046,  0.0
09.12.2025 12:23:26.036,  0.0
09.12.2025 12:23:30.046,  0.0
09.12.2025 12:23:34.046,  0.0
09.12.2025 12:23:38.047,  0.0
09.12.2025 12:23:42.046,  0.0
09.12.2025 12:23:46.046,  0.0
09.12.2025 12:23:50.046,  0.0
09.12.2025 12:23:55.046,  0.6
09.12.2025 12:23:59.046,  0.4
09.12.2025 12:24:03.046,  0.4
09.12.2025 12:24:07.056,  0.4
09.12.2025 12:24:11.046,  0.5
09.12.2025 12:24:15.046,  0.5
09.12.2025 12:24:19.056,  0.5
09.12.2025 12:24:23.046,  0.5
09.12.2025 12:24:27.056,  0.5
09.12.2025 12:24:31.046,  0.5
09.12.2025 12:24:35.056,  0.5
09.12.2025 12:24:39.046,  0.5
09.12.2025 12:24:43.056,  0.5
09.12.2025 12:24:47.046,  0.5
09.12.2025 12:24:51.056,  0.5
09.12.2025 12:24:55.046,  0.5
09.12.2025 12:24:59.056,  0.5
09.12.2025 12:25:03.156,  0.5
09.12.2025 12:25:07.054,  0.5
09.12.2025 12:25:11.064,  0.5
09.12.2025 12:25:15.064,  0.5
09.12.2025 12:25:19.054,  0.5
09.12.2025 12:25:23.064,  0.5
09.12.2025 12:25:27.054,  0.5
09.12.2025 12:25:31.064,  0.5
09.12.2025 12:25:35.064,  0.5
09.12.2025 12:25:39.064,  0.5
09.12.2025 12:25:43.064,  0.5
09.12.2025 12:25:47.064,  0.5
09.12.2025 12:25:51.054,  0.5
09.12.2025 12:25:55.064,  0.5
09.12.2025 12:25:59.064,  0.5
09.12.2025 12:26:03.054,  0.5
09.12.2025 12:26:07.064,  0.5
09.12.2025 12:26:11.054,  0.5
09.12.2025 12:26:15.054,  0.5
09.12.2025 12:26:19.054,  0.5
09.12.2025 12:26:23.064,  0.5
09.12.2025 12:26:27.054,  0.5
09.12.2025 12:26:31.064,  0.5
09.12.2025 12:26:35.064,  0.5
09.12.2025 12:26:39.064,  0.5
09.12.2025 12:26:43.054,  0.5
09.12.2025 12:26:47.064,  0.5
09.12.2025 12:26:51.054,  0.5
09.12.2025 12:26:55.054,  0.5
09.12.2025 12:26:59.064,  0.5
09.12.2025 12:27:03.154,  0.5
09.12.2025 12:27:07.154,  0.5
09.12.2025 12:27:11.054,  0.5
09.12.2025 12:27:15.054,  0.5
09.12.2025 12:27:19.064,  0.0
09.12.2025 12:27:23.065,  0.0
09.12.2025 12:27:27.064,  0.0
09.12.2025 12:27:31.064,  0.0
09.12.2025 12:27:35.054,  0.0
09.12.2025 12:27:39.064,  0.0
09.12.2025 12:27:43.064,  0.0
09.12.2025 12:27:47.054,  0.0
09.12.2025 12:27:51.054,  0.0
09.12.2025 12:27:55.065,  0.0
09.12.2025 12:27:59.064,  0.0
09.12.2025 12:28:03.054,  0.0
09.12.2025 12:28:07.064,  0.0
09.12.2025 12:28:11.064,  0.0
09.12.2025 12:28:15.064,  0.0
09.12.2025 12:28:19.054,  0.0
09.12.2025 12:28:23.074,  0.0
09.12.2025 12:28:27.074,  0.0
09.12.2025 12:28:31.064,  0.0
09.12.2025 12:28:35.074,  0.0
09.12.2025 12:28:39.075,  0.0
09.12.2025 12:28:43.074,  0.0
09.12.2025 12:28:47.074,  0.0
09.12.2025 12:28:51.064,  0.0
09.12.2025 12:28:55.074,  0.0
09.12.2025 12:28:59.074,  0.0
09.12.2025 12:29:03.074,  0.0
09.12.2025 12:29:07.074,  0.0
09.12.2025 12:29:11.084,  0.0
09.12.2025 12:29:15.074,  0.0
09.12.2025 12:29:19.084,  0.0
09.12.2025 12:29:23.084,  0.0
09.12.2025 12:29:27.084,  0.0
09.12.2025 12:29:31.074,  0.0
09.12.2025 12:29:35.084,  0.0
09.12.2025 12:29:39.074,  0.0
09.12.2025 12:29:43.084,  0.0
09.12.2025 12:29:47.085,  0.0
09.12.2025 12:29:51.084,  0.0
09.12.2025 12:29:55.084,  0.0
09.12.2025 12:29:59.084,  0.0
09.12.2025 12:30:03.074,  0.0
09.12.2025 12:30:07.089,  0.0
09.12.2025 12:30:11.099,  0.0
09.12.2025 12:30:15.089,  0.0
09.12.2025 12:30:19.089,  0.0
09.12.2025 12:30:23.099,  0.0
09.12.2025 12:30:27.099,  0.0
09.12.2025 12:30:31.089,  0.0
09.12.2025 12:30:35.089,  0.0
09.12.2025 12:30:39.099,  0.0
09.12.2025 12:30:43.099,  0.0
09.12.2025 12:30:47.089,  0.0
09.12.2025 12:30:51.089,  0.0
09.12.2025 12:30:55.099,  0.0
09.12.2025 12:30:59.099,  0.0
09.12.2025 12:31:03.119,  0.0
09.12.2025 12:31:07.119,  0.0
09.12.2025 12:31:11.119,  0.0
09.12.2025 12:31:15.109,  0.0
09.12.2025 12:31:19.109,  0.0
09.12.2025 12:31:23.130,  0.0
09.12.2025 12:31:27.129,  0.0
09.12.2025 12:31:31.119,  0.0
09.12.2025 12:31:35.129,  0.0
09.12.2025 12:31:39.119,  0.0
09.12.2025 12:31:43.129,  0.0
09.12.2025 12:31:47.130,  0.0
09.12.2025 12:31:51.129,  0.0
09.12.2025 12:31:55.129,  0.0
09.12.2025 12:31:59.319,  0.0
09.12.2025 12:32:03.129,  0.0
09.12.2025 12:32:07.129,  0.0
09.12.2025 12:32:11.119,  0.0
09.12.2025 12:32:15.129,  0.0
09.12.2025 12:32:19.130,  0.0
09.12.2025 12:32:23.129,  0.0
09.12.2025 12:32:27.119,  0.0
09.12.2025 12:32:31.129,  0.0
09.12.2025 12:32:35.119,  0.0
09.12.2025 12:32:39.129,  0.0
09.12.2025 12:32:43.119,  0.0
09.12.2025 12:32:47.119,  0.0
09.12.2025 12:32:51.129,  0.0
09.12.2025 12:32:55.129,  0.0
09.12.2025 12:32:59.119,  0.0
09.12.2025 12:33:03.129,  0.0
09.12.2025 12:33:07.129,  0.0
09.12.2025 12:33:11.129,  0.0
09.12.2025 12:33:15.119,  0.0
09.12.2025 12:33:19.129,  0.0
09.12.2025 12:33:23.129,  0.0
09.12.2025 12:33:27.129,  0.0
09.12.2025 12:33:31.119,  0.0
09.12.2025 12:33:35.129,  0.0
09.12.2025 12:33:39.129,  0.0
09.12.2025 12:33:43.119,  0.0
09.12.2025 12:33:47.129,  0.0
09.12.2025 12:33:51.119,  0.0
09.12.2025 12:33:55.119,  0.0
09.12.2025 12:33:59.129,  0.0
09.12.2025 12:34:03.129,  0.0
09.12.2025 12:34:07.119,  0.0
09.12.2025 12:34:11.129,  0.0
09.12.2025 12:34:15.129,  0.0
09.12.2025 12:34:19.119,  0.0
09.12.2025 12:34:23.129,  0.0
09.12.2025 12:34:27.119,  0.0
09.12.2025 12:34:31.129,  0.0
09.12.2025 12:34:35.139,  0.0
09.12.2025 12:34:39.129,  0.0
09.12.2025 12:34:43.129,  0.0
09.12.2025 12:34:47.139,  0.0
09.12.2025 12:34:51.139,  0.0
09.12.2025 12:34:55.129,  0.0
09.12.2025 12:34:59.229,  0.0
09.12.2025 12:35:03.139,  0.0
09.12.2025 12:35:07.143,  0.0
09.12.2025 12:35:11.153,  0.0
09.12.2025 12:35:15.153,  0.0
09.12.2025 12:35:19.143,  0.0
09.12.2025 12:35:23.153,  0.0
09.12.2025 12:35:27.163,  0.0
09.12.2025 12:35:31.163,  0.0
09.12.2025 12:35:35.163,  0.0
09.12.2025 12:35:39.163,  0.0
09.12.2025 12:35:44.153,  0.7
09.12.2025 12:35:48.153,  0.5
09.12.2025 12:35:52.163,  0.5
09.12.2025 12:35:56.153,  0.4
09.12.2025 12:36:00.163,  0.5
09.12.2025 12:36:04.163,  0.5
09.12.2025 12:36:08.164,  0.4
09.12.2025 12:36:12.163,  0.3
09.12.2025 12:36:16.163,  0.4
09.12.2025 12:36:20.153,  0.4
09.12.2025 12:36:24.163,  0.4
09.12.2025 12:36:28.163,  0.4
09.12.2025 12:36:32.163,  0.4
09.12.2025 12:36:36.153,  0.4
09.12.2025 12:36:40.163,  0.4
09.12.2025 12:36:44.163,  0.4
09.12.2025 12:36:48.153,  0.4
09.12.2025 12:36:52.163,  0.4
09.12.2025 12:36:56.163,  0.4
09.12.2025 12:37:00.153,  0.4
09.12.2025 12:37:04.163,  0.4
09.12.2025 12:37:08.163,  0.4
09.12.2025 12:37:12.163,  0.4
09.12.2025 12:37:16.163,  0.4
09.12.2025 12:37:20.153,  0.4
09.12.2025 12:37:24.163,  0.4
09.12.2025 12:37:28.153,  0.4
09.12.2025 12:37:32.163,  0.4
09.12.2025 12:37:36.153,  0.4
09.12.2025 12:37:40.153,  0.4
09.12.2025 12:37:44.164,  0.4
09.12.2025 12:37:48.153,  0.4
09.12.2025 12:37:52.163,  0.4
09.12.2025 12:37:56.153,  0.4
09.12.2025 12:38:00.163,  0.4
09.12.2025 12:38:04.163,  0.4
09.12.2025 12:38:08.163,  0.4
09.12.2025 12:38:12.153,  0.5
09.12.2025 12:38:16.163,  0.5
09.12.2025 12:38:20.163,  0.4
09.12.2025 12:38:24.163,  0.4
09.12.2025 12:38:28.153,  0.4
09.12.2025 12:38:32.243,  0.4
09.12.2025 12:38:36.163,  0.4
09.12.2025 12:38:40.164,  0.4
09.12.2025 12:38:44.153,  0.4
09.12.2025 12:38:48.163,  0.4
09.12.2025 12:38:52.163,  0.4
09.12.2025 12:38:56.153,  0.5
09.12.2025 12:39:00.163,  0.4
09.12.2025 12:39:04.163,  0.5
09.12.2025 12:39:08.153,  0.4
09.12.2025 12:39:12.163,  0.4
09.12.2025 12:39:16.163,  0.4
09.12.2025 12:39:20.163,  0.4
09.12.2025 12:39:24.184,  0.5
09.12.2025 12:39:28.183,  0.4
09.12.2025 12:39:32.184,  0.5
09.12.2025 12:39:36.173,  0.4
09.12.2025 12:39:40.173,  0.5
09.12.2025 12:39:44.173,  0.4
09.12.2025 12:39:48.183,  0.4
09.12.2025 12:39:52.173,  0.4
09.12.2025 12:39:56.173,  0.5
09.12.2025 12:40:00.184,  0.4
09.12.2025 12:40:04.184,  0.4
09.12.2025 12:40:08.199,  0.5
09.12.2025 12:40:12.189,  0.5
09.12.2025 12:40:16.199,  0.4
09.12.2025 12:40:20.199,  0.5
09.12.2025 12:40:24.189,  0.4
09.12.2025 12:40:28.199,  0.5
09.12.2025 12:40:32.200,  0.5
09.12.2025 12:40:36.189,  0.4
09.12.2025 12:40:40.189,  0.4
09.12.2025 12:40:44.189,  0.5
09.12.2025 12:40:48.199,  0.5
09.12.2025 12:40:52.189,  0.5
09.12.2025 12:40:56.199,  0.5
09.12.2025 12:41:00.199,  0.5
09.12.2025 12:41:04.189,  0.4
09.12.2025 12:41:08.199,  0.5
09.12.2025 12:41:12.189,  0.4
09.12.2025 12:41:16.189,  0.5
09.12.2025 12:41:20.199,  0.5
09.12.2025 12:41:24.189,  0.5
09.12.2025 12:41:28.199,  0.4
09.12.2025 12:41:32.199,  0.5
09.12.2025 12:41:36.189,  0.5
09.12.2025 12:41:40.189,  0.5
09.12.2025 12:41:44.199,  0.4
09.12.2025 12:41:48.199,  0.5
09.12.2025 12:41:52.199,  0.5
09.12.2025 12:41:56.189,  0.4
09.12.2025 12:42:00.189,  0.4
09.12.2025 12:42:04.199,  0.5
09.12.2025 12:42:08.199,  0.5
09.12.2025 12:42:12.199,  0.5
09.12.2025 12:42:16.199,  0.4
09.12.2025 12:42:20.199,  0.0
09.12.2025 12:42:24.199,  0.0
09.12.2025 12:42:28.189,  0.0
09.12.2025 12:42:32.189,  0.0
09.12.2025 12:42:36.199,  0.0
09.12.2025 12:42:40.189,  0.0
09.12.2025 12:42:44.209,  0.0
09.12.2025 12:42:48.209,  0.0
09.12.2025 12:42:52.199,  0.0
09.12.2025 12:42:56.209,  0.0
09.12.2025 12:43:00.209,  0.0
09.12.2025 12:43:04.199,  0.0
09.12.2025 12:43:08.199,  0.0
09.12.2025 12:43:12.209,  0.0
09.12.2025 12:43:16.199,  0.0
09.12.2025 12:43:20.210,  0.0
09.12.2025 12:43:24.209,  0.0
09.12.2025 12:43:28.199,  0.0
09.12.2025 12:43:32.209,  0.0
09.12.2025 12:43:36.209,  0.0
09.12.2025 12:43:40.209,  0.0
09.12.2025 12:43:44.200,  0.0
09.12.2025 12:43:48.220,  0.0
09.12.2025 12:43:52.220,  0.0
09.12.2025 12:43:56.219,  0.0
09.12.2025 12:44:00.219,  0.0
09.12.2025 12:44:04.209,  0.0
09.12.2025 12:44:08.219,  0.0
09.12.2025 12:44:12.219,  0.0
09.12.2025 12:44:16.209,  0.0
09.12.2025 12:44:20.219,  0.0
09.12.2025 12:44:24.229,  0.0
09.12.2025 12:44:28.229,  0.0
09.12.2025 12:44:32.219,  0.0
09.12.2025 12:44:36.229,  0.0
09.12.2025 12:44:40.229,  0.0
09.12.2025 12:44:44.219,  0.0
09.12.2025 12:44:48.229,  0.0
09.12.2025 12:44:52.229,  0.0
09.12.2025 12:44:56.229,  0.0
09.12.2025 12:45:00.239,  0.0
09.12.2025 12:45:04.239,  0.0
09.12.2025 12:45:08.242,  0.0
09.12.2025 12:45:12.252,  0.0
09.12.2025 12:45:16.252,  0.0
09.12.2025 12:45:20.242,  0.0
09.12.2025 12:45:24.252,  0.0
09.12.2025 12:45:28.252,  0.0
09.12.2025 12:45:32.242,  0.0
09.12.2025 12:45:36.252,  0.0
09.12.2025 12:45:40.252,  0.0
09.12.2025 12:45:44.252,  0.0
09.12.2025 12:45:48.252,  0.0
09.12.2025 12:45:52.242,  0.0
09.12.2025 12:45:56.252,  0.0
09.12.2025 12:46:00.242,  0.0
09.12.2025 12:46:04.253,  0.0
09.12.2025 12:46:08.242,  0.0
09.12.2025 12:46:12.252,  0.0
09.12.2025 12:46:16.242,  0.0
09.12.2025 12:46:20.252,  0.0
09.12.2025 12:46:24.252,  0.0
09.12.2025 12:46:28.242,  0.0
09.12.2025 12:46:32.252,  0.0
09.12.2025 12:46:36.242,  0.0
09.12.2025 12:46:40.252,  0.0
09.12.2025 12:46:44.242,  0.0
09.12.2025 12:46:48.242,  0.0
09.12.2025 12:46:52.252,  0.0
09.12.2025 12:46:56.242,  0.0
09.12.2025 12:47:00.252,  0.0
09.12.2025 12:47:04.242,  0.0
09.12.2025 12:47:08.252,  0.0
09.12.2025 12:47:12.242,  0.0
09.12.2025 12:47:16.252,  0.0
09.12.2025 12:47:20.242,  0.0
09.12.2025 12:47:24.252,  0.0
09.12.2025 12:47:28.252,  0.0
09.12.2025 12:47:32.252,  0.0
09.12.2025 12:47:36.253,  0.0
09.12.2025 12:47:40.252,  0.0
09.12.2025 12:47:44.242,  0.0
09.12.2025 12:47:48.252,  0.0
09.12.2025 12:47:52.242,  0.0
09.12.2025 12:47:56.253,  0.0
09.12.2025 12:48:00.242,  0.0
09.12.2025 12:48:04.252,  0.0
09.12.2025 12:48:08.252,  0.0
09.12.2025 12:48:14.252,  0.8
09.12.2025 12:48:18.252,  0.6
09.12.2025 12:48:22.252,  0.6
09.12.2025 12:48:26.242,  0.6
09.12.2025 12:48:30.252,  0.8
09.12.2025 12:48:34.252,  0.8
09.12.2025 12:48:38.253,  0.8
09.12.2025 12:48:42.253,  0.7
09.12.2025 12:48:46.262,  0.8
09.12.2025 12:48:50.262,  0.8
09.12.2025 12:48:54.252,  0.8
09.12.2025 12:48:58.262,  0.8
09.12.2025 12:49:02.252,  0.7
09.12.2025 12:49:06.262,  0.7
09.12.2025 12:49:10.252,  0.8
09.12.2025 12:49:14.252,  0.8
09.12.2025 12:49:18.272,  0.8
09.12.2025 12:49:22.362,  0.8
09.12.2025 12:49:26.272,  0.8
09.12.2025 12:49:30.272,  0.8
09.12.2025 12:49:34.262,  0.8
09.12.2025 12:49:38.273,  0.8
09.12.2025 12:49:42.272,  0.8
09.12.2025 12:49:46.262,  0.8
09.12.2025 12:49:50.272,  0.8
09.12.2025 12:49:54.272,  0.8
09.12.2025 12:49:58.272,  0.8
09.12.2025 12:50:02.262,  0.7
09.12.2025 12:50:06.281,  0.8
09.12.2025 12:50:10.291,  0.8
09.12.2025 12:50:14.281,  0.8
09.12.2025 12:50:18.291,  0.8
09.12.2025 12:50:22.281,  0.8
09.12.2025 12:50:26.281,  0.8
09.12.2025 12:50:30.291,  0.8
09.12.2025 12:50:34.291,  0.8
09.12.2025 12:50:38.301,  0.8
09.12.2025 12:50:42.301,  0.8
09.12.2025 12:50:46.291,  0.8
09.12.2025 12:50:50.301,  0.8
09.12.2025 12:50:54.302,  0.8
09.12.2025 12:50:58.312,  0.8
09.12.2025 12:51:02.301,  0.8
09.12.2025 12:51:06.311,  0.7
09.12.2025 12:51:10.311,  0.8
09.12.2025 12:51:14.301,  0.8
09.12.2025 12:51:18.311,  0.8
09.12.2025 12:51:22.301,  0.8
09.12.2025 12:51:26.311,  0.8
09.12.2025 12:51:30.311,  0.8
09.12.2025 12:51:34.321,  0.8
09.12.2025 12:51:38.321,  0.8
09.12.2025 12:51:42.311,  0.8
09.12.2025 12:51:46.321,  0.0
09.12.2025 12:51:50.311,  0.0
09.12.2025 12:51:54.321,  0.0
09.12.2025 12:51:58.321,  0.0
09.12.2025 12:52:02.321,  0.0
09.12.2025 12:52:06.321,  0.0
09.12.2025 12:52:10.321,  0.0
09.12.2025 12:52:14.321,  0.0
09.12.2025 12:52:18.322,  0.0
09.12.2025 12:52:22.311,  0.0
09.12.2025 12:52:26.311,  0.0
09.12.2025 12:52:30.321,  0.0
09.12.2025 12:52:34.321,  0.0
09.12.2025 12:52:38.321,  0.0
09.12.2025 12:52:42.311,  0.0
09.12.2025 12:52:46.321,  0.0
09.12.2025 12:52:50.321,  0.0
09.12.2025 12:52:54.321,  0.0
09.12.2025 12:52:58.311,  0.0
09.12.2025 12:53:02.321,  0.0
09.12.2025 12:53:06.321,  0.0
09.12.2025 12:53:10.321,  0.0
09.12.2025 12:53:14.321,  0.0
09.12.2025 12:53:18.321,  0.0
09.12.2025 12:53:22.321,  0.0
09.12.2025 12:53:26.311,  0.0
09.12.2025 12:53:30.321,  0.0
09.12.2025 12:53:34.321,  0.0
09.12.2025 12:53:38.321,  0.0
09.12.2025 12:53:42.321,  0.0
09.12.2025 12:53:46.311,  0.0
09.12.2025 12:53:50.311,  0.0
09.12.2025 12:53:54.321,  0.0
09.12.2025 12:53:58.311,  0.0
09.12.2025 12:54:02.321,  0.0
09.12.2025 12:54:06.311,  0.0
09.12.2025 12:54:10.311,  0.0
09.12.2025 12:54:14.311,  0.0
09.12.2025 12:54:18.321,  0.0
09.12.2025 12:54:22.321,  0.0
09.12.2025 12:54:26.321,  0.0
09.12.2025 12:54:30.321,  0.0
09.12.2025 12:54:34.311,  0.0
09.12.2025 12:54:38.321,  0.0
09.12.2025 12:54:42.311,  0.0
09.12.2025 12:54:46.321,  0.0
09.12.2025 12:54:50.321,  0.0
09.12.2025 12:54:54.321,  0.0
09.12.2025 12:54:58.311,  0.0
09.12.2025 12:55:02.311,  0.0
09.12.2025 12:55:06.336,  0.0
09.12.2025 12:55:10.336,  0.0
09.12.2025 12:55:14.326,  0.0
09.12.2025 12:55:18.336,  0.0
09.12.2025 12:55:22.336,  0.0
09.12.2025 12:55:26.326,  0.0
09.12.2025 12:55:30.336,  0.0
09.12.2025 12:55:34.346,  0.0
09.12.2025 12:55:38.346,  0.0
