Time,BKK_P.VOLT
09.12.2025 11:57:04.760,  0.0
09.12.2025 11:57:08.860,  0.0
09.12.2025 11:57:12.760,  0.0
09.12.2025 11:57:16.760,  0.0
09.12.2025 11:57:20.760,  0.0
09.12.2025 11:57:24.770,  0.0
09.12.2025 11:57:28.771,  0.0
09.12.2025 11:57:32.860,  0.0
09.12.2025 11:57:36.860,  0.0
09.12.2025 11:57:40.771,  0.0
09.12.2025 11:57:44.760,  0.0
09.12.2025 11:57:48.770,  0.0
09.12.2025 11:57:52.770,  0.0
09.12.2025 11:57:56.860,  0.0
09.12.2025 11:58:00.770,  0.0
09.12.2025 11:58:04.770,  0.0
09.12.2025 11:58:08.770,  0.0
09.12.2025 11:58:12.760,  0.0
09.12.2025 11:58:16.760,  0.0
09.12.2025 11:58:20.760,  0.0
09.12.2025 11:58:24.770,  0.0
09.12.2025 11:58:28.860,  0.0
09.12.2025 11:58:32.860,  0.0
09.12.2025 11:58:36.771,  0.0
09.12.2025 11:58:40.760,  0.0
09.12.2025 11:58:44.760,  0.0
09.12.2025 11:58:48.770,  0.0
09.12.2025 11:58:52.860,  0.0
09.12.2025 11:58:56.760,  0.0
09.12.2025 11:59:00.860,  0.0
09.12.2025 11:59:04.770,  0.0
09.12.2025 11:59:08.760,  0.0
09.12.2025 11:59:12.771,  0.0
09.12.2025 11:59:16.980,  0.0
09.12.2025 11:59:20.770,  0.0
09.12.2025 11:59:24.780,  0.0
09.12.2025 11:59:28.980,  0.0
09.12.2025 11:59:32.900,  0.0
09.12.2025 11:59:36.850,  0.0
09.12.2025 11:59:40.770,  0.0
09.12.2025 11:59:44.780,  0.0
09.12.2025 11:59:48.770,  0.0
09.12.2025 11:59:52.780,  0.0
09.12.2025 11:59:56.890,  0.0
09.12.2025 12:00:00.770,  0.0
09.12.2025 12:00:04.900,  0.0
09.12.2025 12:00:08.808,  0.0
09.12.2025 12:00:12.808,  0.0
09.12.2025 12:00:16.808,  0.0
09.12.2025 12:00:20.808,  0.0
09.12.2025 12:00:24.829,  0.0
09.12.2025 12:00:28.820,  0.0
09.12.2025 12:00:32.838,  0.0
09.12.2025 12:00:36.828,  0.0
09.12.2025 12:00:40.848,  0.0
09.12.2025 12:00:44.849,  0.0
09.12.2025 12:00:48.848,  0.0
09.12.2025 12:00:52.858,  0.0
09.12.2025 12:00:56.948,  0.0
09.12.2025 12:01:00.948,  0.0
09.12.2025 12:01:04.858,  0.0
09.12.2025 12:01:08.948,  0.0
09.12.2025 12:01:12.848,  0.0
09.12.2025 12:01:16.948,  0.0
09.12.2025 12:01:20.948,  0.0
09.12.2025 12:01:24.848,  0.0
09.12.2025 12:01:28.848,  0.0
09.12.2025 12:01:32.858,  0.0
09.12.2025 12:01:36.848,  0.0
09.12.2025 12:01:40.858,  0.0
09.12.2025 12:01:44.858,  0.0
09.12.2025 12:01:48.858,  0.0
09.12.2025 12:01:52.948,  0.0
09.12.2025 12:01:56.858,  0.0
09.12.2025 12:02:00.858,  0.0
09.12.2025 12:02:04.948,  0.0
09.12.2025 12:02:08.858,  0.0
09.12.2025 12:02:12.858,  0.0
09.12.2025 12:02:16.848,  0.0
09.12.2025 12:02:20.948,  0.0
09.12.2025 12:02:24.858,  0.0
09.12.2025 12:02:28.848,  0.0
09.12.2025 12:02:32.848,  0.0
09.12.2025 12:02:36.948,  0.0
09.12.2025 12:02:40.848,  0.0
09.12.2025 12:02:44.858,  0.0
09.12.2025 12:02:48.848,  0.0
09.12.2025 12:02:52.848,  0.0
09.12.2025 12:02:56.848,  0.0
09.12.2025 12:03:00.848,  0.0
09.12.2025 12:03:04.858,  0.0
09.12.2025 12:03:08.858,  0.0
09.12.2025 12:03:12.858,  0.0
09.12.2025 12:03:16.948,  0.0
09.12.2025 12:03:20.848,  0.0
09.12.2025 12:03:24.868,  0.0
09.12.2025 12:03:28.988,  0.0
09.12.2025 12:03:32.858,  0.0
09.12.2025 12:03:36.858,  0.0
09.12.2025 12:03:40.948,  0.0
09.12.2025 12:03:44.949,  0.0
09.12.2025 12:03:48.948,  0.0
09.12.2025 12:03:52.948,  0.0
09.12.2025 12:03:56.859,  0.0
09.12.2025 12:04:00.948,  0.0
09.12.2025 12:04:04.948,  0.0
09.12.2025 12:04:08.848,  0.0
09.12.2025 12:04:12.858,  0.0
09.12.2025 12:04:16.948,  0.0
09.12.2025 12:04:20.858,  0.0
09.12.2025 12:04:24.858,  0.0
09.12.2025 12:04:28.858,  0.0
09.12.2025 12:04:32.948,  0.0
09.12.2025 12:04:36.948,  0.0
09.12.2025 12:04:40.848,  0.0
09.12.2025 12:04:43.928,  0.0
09.12.2025 12:20:54.126,  0.0
09.12.2025 12:20:59.126,  0.0
09.12.2025 12:21:03.126,  0.0
09.12.2025 12:21:07.127,  0.0
09.12.2025 12:21:11.127,  0.0
09.12.2025 12:21:15.127,  0.0
09.12.2025 12:21:19.086,  0.0
09.12.2025 12:21:23.246,  0.0
09.12.2025 12:21:27.166,  0.0
09.12.2025 12:21:31.126,  0.0
09.12.2025 12:21:35.126,  0.0
09.12.2025 12:21:39.126,  0.0
09.12.2025 12:21:43.036,  0.0
09.12.2025 12:21:47.027,  0.0
09.12.2025 12:21:51.046,  0.0
09.12.2025 12:21:55.046,  0.1
09.12.2025 12:21:59.046,  0.1
09.12.2025 12:22:03.036,  0.1
09.12.2025 12:22:07.036,  0.1
09.12.2025 12:22:11.196,  0.1
09.12.2025 12:22:15.116,  0.1
09.12.2025 12:22:19.046,  0.1
09.12.2025 12:22:23.036,  0.1
09.12.2025 12:22:27.036,  0.1
09.12.2025 12:22:31.046,  0.1
09.12.2025 12:22:35.047,  0.1
09.12.2025 12:22:39.156,  0.1
09.12.2025 12:22:43.156,  0.1
09.12.2025 12:22:47.096,  0.1
09.12.2025 12:22:51.276,  0.0
09.12.2025 12:22:55.196,  0.0
09.12.2025 12:22:59.156,  0.0
09.12.2025 12:23:03.046,  0.0
09.12.2025 12:23:07.036,  0.0
09.12.2025 12:23:11.046,  0.0
09.12.2025 12:23:15.046,  0.0
09.12.2025 12:23:19.036,  0.0
09.12.2025 12:23:23.046,  0.0
09.12.2025 12:23:27.036,  0.0
09.12.2025 12:23:31.046,  0.0
09.12.2025 12:23:35.047,  0.0
09.12.2025 12:23:39.036,  0.0
09.12.2025 12:23:43.156,  0.0
09.12.2025 12:23:47.036,  0.0
09.12.2025 12:23:51.046,  0.0
09.12.2025 12:23:56.046,  2.3
09.12.2025 12:24:00.056,  2.3
09.12.2025 12:24:04.056,  2.3
09.12.2025 12:24:08.056,  2.3
09.12.2025 12:24:12.156,  2.3
09.12.2025 12:24:16.056,  2.3
09.12.2025 12:24:20.056,  2.3
09.12.2025 12:24:24.156,  2.3
09.12.2025 12:24:28.156,  2.3
09.12.2025 12:24:32.156,  2.3
09.12.2025 12:24:36.056,  2.3
09.12.2025 12:24:40.156,  2.3
09.12.2025 12:24:44.156,  2.3
09.12.2025 12:24:48.056,  2.3
09.12.2025 12:24:52.046,  2.3
09.12.2025 12:24:56.156,  2.3
09.12.2025 12:25:00.056,  2.3
09.12.2025 12:25:04.056,  2.3
09.12.2025 12:25:08.064,  2.3
09.12.2025 12:25:12.164,  2.3
09.12.2025 12:25:16.164,  2.3
09.12.2025 12:25:20.144,  2.3
09.12.2025 12:25:24.284,  2.3
09.12.2025 12:25:28.064,  2.3
09.12.2025 12:25:32.064,  2.3
09.12.2025 12:25:36.054,  2.3
09.12.2025 12:25:40.064,  2.3
09.12.2025 12:25:44.064,  2.3
09.12.2025 12:25:48.054,  2.3
09.12.2025 12:25:52.165,  2.3
09.12.2025 12:25:56.165,  2.3
09.12.2025 12:26:00.164,  2.3
09.12.2025 12:26:04.144,  2.3
09.12.2025 12:26:08.284,  2.3
09.12.2025 12:26:12.064,  2.3
09.12.2025 12:26:16.054,  2.3
09.12.2025 12:26:20.064,  2.3
09.12.2025 12:26:24.054,  2.3
09.12.2025 12:26:28.064,  2.3
09.12.2025 12:26:32.054,  2.3
09.12.2025 12:26:36.154,  2.3
09.12.2025 12:26:40.154,  2.3
09.12.2025 12:26:44.154,  2.3
09.12.2025 12:26:48.064,  2.3
09.12.2025 12:26:52.164,  2.3
09.12.2025 12:26:56.164,  2.3
09.12.2025 12:27:00.064,  2.3
09.12.2025 12:27:04.064,  2.3
09.12.2025 12:27:08.154,  2.3
09.12.2025 12:27:12.054,  2.3
09.12.2025 12:27:16.064,  2.3
09.12.2025 12:27:20.064,  0.2
09.12.2025 12:27:24.054,  0.2
09.12.2025 12:27:28.064,  0.1
09.12.2025 12:27:32.054,  0.1
09.12.2025 12:27:36.064,  0.1
09.12.2025 12:27:40.154,  0.0
09.12.2025 12:27:44.054,  0.0
09.12.2025 12:27:48.154,  0.0
09.12.2025 12:27:52.054,  0.0
09.12.2025 12:27:56.054,  0.0
09.12.2025 12:28:00.154,  0.0
09.12.2025 12:28:04.154,  0.0
09.12.2025 12:28:08.154,  0.0
09.12.2025 12:28:12.154,  0.0
09.12.2025 12:28:16.064,  0.0
09.12.2025 12:28:20.154,  0.0
09.12.2025 12:28:24.154,  0.0
09.12.2025 12:28:28.154,  0.0
09.12.2025 12:28:32.154,  0.0
09.12.2025 12:28:36.074,  0.0
09.12.2025 12:28:40.064,  0.0
09.12.2025 12:28:44.074,  0.0
09.12.2025 12:28:48.154,  0.0
09.12.2025 12:28:52.074,  0.0
09.12.2025 12:28:56.074,  0.0
09.12.2025 12:29:00.194,  0.0
09.12.2025 12:29:04.194,  0.0
09.12.2025 12:29:08.194,  0.0
09.12.2025 12:29:12.084,  0.0
09.12.2025 12:29:16.194,  0.0
09.12.2025 12:29:20.194,  0.0
09.12.2025 12:29:24.134,  0.0
09.12.2025 12:29:28.234,  0.0
09.12.2025 12:29:32.084,  0.0
09.12.2025 12:29:36.194,  0.0
09.12.2025 12:29:40.084,  0.0
09.12.2025 12:29:44.194,  0.0
09.12.2025 12:29:48.194,  0.0
09.12.2025 12:29:52.194,  0.0
09.12.2025 12:29:56.194,  0.0
09.12.2025 12:30:00.074,  0.0
09.12.2025 12:30:04.194,  0.0
09.12.2025 12:30:08.099,  0.0
09.12.2025 12:30:12.099,  0.0
09.12.2025 12:30:16.099,  0.0
09.12.2025 12:30:20.100,  0.0
09.12.2025 12:30:24.209,  0.0
09.12.2025 12:30:28.199,  0.0
09.12.2025 12:30:32.089,  0.0
09.12.2025 12:30:36.209,  0.0
09.12.2025 12:30:40.199,  0.0
09.12.2025 12:30:44.099,  0.0
09.12.2025 12:30:48.089,  0.0
09.12.2025 12:30:52.159,  0.0
09.12.2025 12:30:56.100,  0.0
09.12.2025 12:31:00.109,  0.0
09.12.2025 12:31:04.199,  0.0
09.12.2025 12:31:08.199,  0.0
09.12.2025 12:31:12.209,  0.0
09.12.2025 12:31:16.109,  0.0
09.12.2025 12:31:20.119,  0.0
09.12.2025 12:31:24.239,  0.0
09.12.2025 12:31:28.129,  0.0
09.12.2025 12:31:32.129,  0.0
09.12.2025 12:31:36.239,  0.0
09.12.2025 12:31:40.239,  0.0
09.12.2025 12:31:44.119,  0.0
09.12.2025 12:31:48.239,  0.0
09.12.2025 12:31:52.239,  0.0
09.12.2025 12:31:56.119,  0.0
09.12.2025 12:32:00.279,  0.0
09.12.2025 12:32:04.130,  0.0
09.12.2025 12:32:08.129,  0.0
09.12.2025 12:32:12.129,  0.0
09.12.2025 12:32:16.119,  0.1
09.12.2025 12:32:20.129,  0.1
09.12.2025 12:32:24.239,  0.0
09.12.2025 12:32:28.129,  0.0
09.12.2025 12:32:32.119,  0.0
09.12.2025 12:32:36.129,  0.0
09.12.2025 12:32:40.119,  0.0
09.12.2025 12:32:44.239,  0.0
09.12.2025 12:32:48.159,  0.0
09.12.2025 12:32:52.239,  0.0
09.12.2025 12:32:56.239,  0.1
09.12.2025 12:33:00.239,  0.1
09.12.2025 12:33:04.129,  0.1
09.12.2025 12:33:08.129,  0.1
09.12.2025 12:33:12.129,  0.1
09.12.2025 12:33:16.129,  0.1
09.12.2025 12:33:20.119,  0.1
09.12.2025 12:33:24.239,  0.1
09.12.2025 12:33:28.239,  0.1
09.12.2025 12:33:32.239,  0.0
09.12.2025 12:33:36.239,  0.0
09.12.2025 12:33:40.239,  0.0
09.12.2025 12:33:44.239,  0.0
09.12.2025 12:33:48.129,  0.0
09.12.2025 12:33:52.129,  0.0
09.12.2025 12:33:56.239,  0.0
09.12.2025 12:34:00.119,  0.0
09.12.2025 12:34:04.119,  0.0
09.12.2025 12:34:08.129,  0.0
09.12.2025 12:34:12.119,  0.0
09.12.2025 12:34:16.239,  0.0
09.12.2025 12:34:20.159,  0.0
09.12.2025 12:34:24.279,  0.0
09.12.2025 12:34:28.240,  0.0
09.12.2025 12:34:32.239,  0.0
09.12.2025 12:34:36.239,  0.0
09.12.2025 12:34:40.129,  0.0
09.12.2025 12:34:44.139,  0.0
09.12.2025 12:34:48.129,  0.0
09.12.2025 12:34:52.129,  0.0
09.12.2025 12:34:56.139,  0.0
09.12.2025 12:35:00.129,  0.0
09.12.2025 12:35:04.129,  0.0
09.12.2025 12:35:08.153,  0.0
09.12.2025 12:35:12.244,  0.0
09.12.2025 12:35:16.143,  0.0
09.12.2025 12:35:20.153,  0.0
09.12.2025 12:35:24.163,  0.0
09.12.2025 12:35:28.243,  0.0
09.12.2025 12:35:32.153,  0.0
09.12.2025 12:35:36.163,  0.0
09.12.2025 12:35:40.153,  0.0
09.12.2025 12:35:45.163,  2.5
09.12.2025 12:35:49.163,  2.5
09.12.2025 12:35:53.153,  2.5
09.12.2025 12:35:57.163,  2.5
09.12.2025 12:36:01.153,  2.5
09.12.2025 12:36:05.153,  2.5
09.12.2025 12:36:09.163,  2.5
09.12.2025 12:36:13.163,  2.5
09.12.2025 12:36:17.153,  2.5
09.12.2025 12:36:21.163,  2.5
09.12.2025 12:36:25.213,  2.5
09.12.2025 12:36:29.323,  2.5
09.12.2025 12:36:33.283,  2.5
09.12.2025 12:36:37.243,  2.5
09.12.2025 12:36:41.164,  2.5
09.12.2025 12:36:45.163,  2.5
09.12.2025 12:36:49.243,  2.5
09.12.2025 12:36:53.243,  2.5
09.12.2025 12:36:57.243,  2.5
09.12.2025 12:37:01.153,  2.5
09.12.2025 12:37:05.153,  2.5
09.12.2025 12:37:09.163,  2.5
09.12.2025 12:37:13.243,  2.5
09.12.2025 12:37:17.153,  2.5
09.12.2025 12:37:21.163,  2.5
09.12.2025 12:37:25.323,  2.5
09.12.2025 12:37:29.153,  2.5
09.12.2025 12:37:33.153,  2.5
09.12.2025 12:37:37.243,  2.5
09.12.2025 12:37:41.163,  2.5
09.12.2025 12:37:45.153,  2.5
09.12.2025 12:37:49.163,  2.5
09.12.2025 12:37:53.153,  2.5
09.12.2025 12:37:57.283,  2.5
09.12.2025 12:38:01.163,  2.5
09.12.2025 12:38:05.163,  2.5
09.12.2025 12:38:09.153,  2.5
09.12.2025 12:38:13.243,  2.5
09.12.2025 12:38:17.163,  2.5
09.12.2025 12:38:21.163,  2.5
09.12.2025 12:38:25.283,  2.5
09.12.2025 12:38:29.163,  2.5
09.12.2025 12:38:33.243,  2.5
09.12.2025 12:38:37.283,  2.5
09.12.2025 12:38:41.243,  2.5
09.12.2025 12:38:45.163,  2.5
09.12.2025 12:38:49.153,  2.5
09.12.2025 12:38:53.163,  2.5
09.12.2025 12:38:57.163,  2.5
09.12.2025 12:39:01.243,  2.5
09.12.2025 12:39:05.153,  2.5
09.12.2025 12:39:09.313,  2.5
09.12.2025 12:39:13.283,  2.5
09.12.2025 12:39:17.243,  2.5
09.12.2025 12:39:21.283,  2.5
09.12.2025 12:39:25.173,  2.5
09.12.2025 12:39:29.183,  2.5
09.12.2025 12:39:33.283,  2.5
09.12.2025 12:39:37.173,  2.5
09.12.2025 12:39:41.183,  2.5
09.12.2025 12:39:45.183,  2.5
09.12.2025 12:39:49.273,  2.5
09.12.2025 12:39:53.173,  2.5
09.12.2025 12:39:57.183,  2.5
09.12.2025 12:40:01.183,  2.5
09.12.2025 12:40:05.184,  2.5
09.12.2025 12:40:09.289,  2.5
09.12.2025 12:40:13.199,  2.5
09.12.2025 12:40:17.199,  2.5
09.12.2025 12:40:21.289,  2.5
09.12.2025 12:40:25.289,  2.5
09.12.2025 12:40:29.230,  2.5
09.12.2025 12:40:33.189,  2.5
09.12.2025 12:40:37.199,  2.5
09.12.2025 12:40:41.189,  2.5
09.12.2025 12:40:45.189,  2.5
09.12.2025 12:40:49.199,  2.5
09.12.2025 12:40:53.189,  2.5
09.12.2025 12:40:57.199,  2.5
09.12.2025 12:41:01.199,  2.5
09.12.2025 12:41:05.199,  2.5
09.12.2025 12:41:09.199,  2.5
09.12.2025 12:41:13.189,  2.5
09.12.2025 12:41:17.199,  2.5
09.12.2025 12:41:21.189,  2.5
09.12.2025 12:41:25.289,  2.5
09.12.2025 12:41:29.199,  2.5
09.12.2025 12:41:33.199,  2.5
09.12.2025 12:41:37.289,  2.5
09.12.2025 12:41:41.289,  2.5
09.12.2025 12:41:45.289,  2.5
09.12.2025 12:41:49.289,  2.5
09.12.2025 12:41:53.289,  2.5
09.12.2025 12:41:57.199,  2.5
09.12.2025 12:42:01.199,  2.5
09.12.2025 12:42:05.199,  2.5
09.12.2025 12:42:09.189,  2.5
09.12.2025 12:42:13.189,  2.5
09.12.2025 12:42:17.199,  2.5
09.12.2025 12:42:21.189,  0.2
09.12.2025 12:42:25.289,  0.2
09.12.2025 12:42:29.289,  0.1
09.12.2025 12:42:33.289,  0.1
09.12.2025 12:42:37.289,  0.1
09.12.2025 12:42:41.289,  0.1
09.12.2025 12:42:45.209,  0.1
09.12.2025 12:42:49.199,  0.0
09.12.2025 12:42:53.209,  0.0
09.12.2025 12:42:57.209,  0.0
09.12.2025 12:43:01.229,  0.0
09.12.2025 12:43:05.329,  0.0
09.12.2025 12:43:09.409,  0.0
09.12.2025 12:43:13.289,  0.0
09.12.2025 12:43:17.409,  0.0
09.12.2025 12:43:21.319,  0.0
09.12.2025 12:43:25.199,  0.0
09.12.2025 12:43:29.369,  0.0
09.12.2025 12:43:33.199,  0.0
09.12.2025 12:43:37.369,  0.0
09.12.2025 12:43:41.209,  0.0
09.12.2025 12:43:45.219,  0.0
09.12.2025 12:43:49.219,  0.0
09.12.2025 12:43:53.209,  0.0
09.12.2025 12:43:57.219,  0.0
09.12.2025 12:44:01.329,  0.0
09.12.2025 12:44:05.219,  0.0
09.12.2025 12:44:09.209,  0.0
09.12.2025 12:44:13.319,  0.0
09.12.2025 12:44:17.319,  0.0
09.12.2025 12:44:21.319,  0.0
09.12.2025 12:44:25.319,  0.0
09.12.2025 12:44:29.229,  0.0
09.12.2025 12:44:33.219,  0.0
09.12.2025 12:44:37.219,  0.0
09.12.2025 12:44:41.319,  0.0
09.12.2025 12:44:45.309,  0.0
09.12.2025 12:44:49.219,  0.0
09.12.2025 12:44:53.359,  0.0
09.12.2025 12:44:57.319,  0.0
09.12.2025 12:45:01.319,  0.0
09.12.2025 12:45:05.239,  0.0
09.12.2025 12:45:09.252,  0.0
09.12.2025 12:45:13.252,  0.0
09.12.2025 12:45:17.242,  0.0
09.12.2025 12:45:21.332,  0.0
09.12.2025 12:45:25.332,  0.0
09.12.2025 12:45:29.242,  0.0
09.12.2025 12:45:33.252,  0.0
09.12.2025 12:45:37.332,  0.0
09.12.2025 12:45:41.332,  0.0
09.12.2025 12:45:45.452,  0.0
09.12.2025 12:45:49.252,  0.0
09.12.2025 12:45:53.572,  0.0
09.12.2025 12:45:57.252,  0.0
09.12.2025 12:46:01.252,  0.0
09.12.2025 12:46:05.412,  0.0
09.12.2025 12:46:09.252,  0.0
09.12.2025 12:46:13.252,  0.0
09.12.2025 12:46:17.332,  0.0
09.12.2025 12:46:21.452,  0.0
09.12.2025 12:46:25.242,  0.0
09.12.2025 12:46:29.252,  0.0
09.12.2025 12:46:33.252,  0.0
09.12.2025 12:46:37.252,  0.0
09.12.2025 12:46:41.412,  0.0
09.12.2025 12:46:45.252,  0.0
09.12.2025 12:46:49.412,  0.0
09.12.2025 12:46:53.242,  0.0
09.12.2025 12:46:57.252,  0.0
09.12.2025 12:47:01.252,  0.1
09.12.2025 12:47:05.252,  0.1
09.12.2025 12:47:09.242,  0.1
09.12.2025 12:47:13.453,  0.1
09.12.2025 12:47:17.242,  0.1
09.12.2025 12:47:21.373,  0.1
09.12.2025 12:47:25.252,  0.0
09.12.2025 12:47:29.332,  0.0
09.12.2025 12:47:33.252,  0.0
09.12.2025 12:47:37.242,  0.0
09.12.2025 12:47:41.242,  0.0
09.12.2025 12:47:45.452,  0.0
09.12.2025 12:47:49.332,  0.0
09.12.2025 12:47:53.242,  0.0
09.12.2025 12:47:57.412,  0.0
09.12.2025 12:48:01.452,  0.0
09.12.2025 12:48:05.332,  0.0
09.12.2025 12:48:09.242,  0.0
09.12.2025 12:48:15.252,  2.6
09.12.2025 12:48:19.362,  2.6
09.12.2025 12:48:23.252,  2.6
09.12.2025 12:48:27.242,  2.6
09.12.2025 12:48:31.252,  2.6
09.12.2025 12:48:35.242,  2.6
09.12.2025 12:48:39.242,  2.6
09.12.2025 12:48:43.362,  2.6
09.12.2025 12:48:47.262,  2.6
09.12.2025 12:48:51.252,  2.6
09.12.2025 12:48:55.262,  2.6
09.12.2025 12:48:59.262,  2.6
09.12.2025 12:49:03.322,  2.6
09.12.2025 12:49:07.402,  2.6
09.12.2025 12:49:11.362,  2.6
09.12.2025 12:49:15.362,  2.6
09.12.2025 12:49:19.262,  2.6
09.12.2025 12:49:23.362,  2.6
09.12.2025 12:49:27.362,  2.6
09.12.2025 12:49:31.362,  2.6
09.12.2025 12:49:35.362,  2.6
09.12.2025 12:49:39.262,  2.6
09.12.2025 12:49:43.362,  2.6
09.12.2025 12:49:47.362,  2.6
09.12.2025 12:49:51.362,  2.6
09.12.2025 12:49:55.272,  2.6
09.12.2025 12:49:59.272,  2.6
09.12.2025 12:50:03.262,  2.6
09.12.2025 12:50:07.291,  2.6
09.12.2025 12:50:11.291,  2.6
09.12.2025 12:50:15.381,  2.6
09.12.2025 12:50:19.291,  2.6
09.12.2025 12:50:23.291,  2.6
09.12.2025 12:50:27.291,  2.6
09.12.2025 12:50:31.291,  2.6
09.12.2025 12:50:35.301,  2.6
09.12.2025 12:50:39.301,  2.6
09.12.2025 12:50:43.291,  2.6
09.12.2025 12:50:47.301,  2.6
09.12.2025 12:50:51.291,  2.6
09.12.2025 12:50:55.291,  2.6
09.12.2025 12:50:59.301,  2.6
09.12.2025 12:51:03.311,  2.6
09.12.2025 12:51:07.311,  2.6
09.12.2025 12:51:11.661,  2.6
09.12.2025 12:51:15.311,  2.6
09.12.2025 12:51:19.301,  2.6
09.12.2025 12:51:23.311,  2.6
09.12.2025 12:51:27.301,  2.6
09.12.2025 12:51:31.422,  2.6
09.12.2025 12:51:35.421,  2.6
09.12.2025 12:51:39.421,  2.6
09.12.2025 12:51:43.421,  2.6
09.12.2025 12:51:47.322,  0.2
09.12.2025 12:51:51.321,  0.1
09.12.2025 12:51:55.321,  0.1
09.12.2025 12:51:59.311,  0.1
09.12.2025 12:52:03.311,  0.1
09.12.2025 12:52:07.661,  0.1
09.12.2025 12:52:11.311,  0.0
09.12.2025 12:52:15.321,  0.0
09.12.2025 12:52:19.311,  0.0
09.12.2025 12:52:23.321,  0.0
09.12.2025 12:52:27.311,  0.0
09.12.2025 12:52:31.321,  0.0
09.12.2025 12:52:35.411,  0.0
09.12.2025 12:52:39.411,  0.0
09.12.2025 12:52:43.411,  0.0
09.12.2025 12:52:47.421,  0.0
09.12.2025 12:52:51.341,  0.0
09.12.2025 12:52:55.311,  0.0
09.12.2025 12:52:59.311,  0.0
09.12.2025 12:53:03.411,  0.0
09.12.2025 12:53:07.311,  0.0
09.12.2025 12:53:11.321,  0.0
09.12.2025 12:53:15.311,  0.0
09.12.2025 12:53:19.411,  0.0
09.12.2025 12:53:23.321,  0.0
09.12.2025 12:53:27.321,  0.0
09.12.2025 12:53:31.321,  0.0
09.12.2025 12:53:35.411,  0.0
09.12.2025 12:53:39.311,  0.0
09.12.2025 12:53:43.411,  0.0
09.12.2025 12:53:47.321,  0.0
09.12.2025 12:53:51.321,  0.0
09.12.2025 12:53:55.411,  0.0
09.12.2025 12:53:59.411,  0.0
09.12.2025 12:54:03.411,  0.0
09.12.2025 12:54:07.321,  0.0
09.12.2025 12:54:11.411,  0.0
09.12.2025 12:54:15.411,  0.0
09.12.2025 12:54:19.321,  0.0
09.12.2025 12:54:23.322,  0.0
09.12.2025 12:54:27.311,  0.0
09.12.2025 12:54:31.411,  0.0
09.12.2025 12:54:35.411,  0.0
09.12.2025 12:54:39.411,  0.0
09.12.2025 12:54:43.411,  0.0
09.12.2025 12:54:47.411,  0.0
09.12.2025 12:54:51.411,  0.0
09.12.2025 12:54:55.411,  0.0
09.12.2025 12:54:59.411,  0.0
09.12.2025 12:55:03.411,  0.0
09.12.2025 12:55:07.426,  0.0
09.12.2025 12:55:11.426,  0.0
09.12.2025 12:55:15.426,  0.0
09.12.2025 12:55:19.336,  0.0
09.12.2025 12:55:23.426,  0.0
09.12.2025 12:55:27.336,  0.0
09.12.2025 12:55:31.336,  0.0
09.12.2025 12:55:35.346,  0.0
09.12.2025 12:55:39.346,  0.0
